tinh_id,district_num,id_district,Province,Region,goodroadv,agrext,tapwater,lnarea,lnpopden,city,treatment,year
79,35,701d35,Ho Chi Minh City,Southeast,1,0,0,3.0809922218322754,5.451286792755127,1,1,2006
79,35,701d35,Ho Chi Minh City,Southeast,1,0,0,3.1925318241119385,4.510024070739746,1,1,2006
79,35,701d35,Ho Chi Minh City,Southeast,1,1,1,2.7127060890197754,5.443230152130127,1,1,2006
79,35,701d35,Ho Chi Minh City,Southeast,1,0,0,2.832624912261963,4.7424468994140625,1,1,2006
79,37,701d37,Ho Chi Minh City,Southeast,0,0,1,1.953027606010437,7.204333782196045,1,1,2006
79,37,701d37,Ho Chi Minh City,Southeast,1,0,0,2.1916534900665283,6.808952808380127,1,1,2006
79,37,701d37,Ho Chi Minh City,Southeast,1,0,0,2.740839958190918,5.095529556274414,1,1,2006
79,37,701d37,Ho Chi Minh City,Southeast,1,0,0,1.00430166721344,6.661920070648193,1,1,2006
79,39,701d39,Ho Chi Minh City,Southeast,1,0,0,6.473890781402588,0.9193723797798157,1,1,2006
79,39,701d39,Ho Chi Minh City,Southeast,1,0,0,3.3126940727233887,3.955528974533081,1,1,2006
79,41,701d41,Ho Chi Minh City,Southeast,1,0,1,2.6720776557922363,4.7352399826049805,1,1,2006
79,43,701d43,Ho Chi Minh City,Southeast,1,0,0,4.703956127166748,2.389448404312134,1,1,2006
58,1,705d1,Ninh Thuan,North and South Central Coast,1,0,0,1.7526720762252808,5.492982864379883,0,0,2006
58,1,705d1,Ninh Thuan,North and South Central Coast,1,0,1,2.360854148864746,5.811874866485596,0,0,2006
58,3,705d3,Ninh Thuan,North and South Central Coast,1,0,0,3.4339871406555176,4.517571926116943,0,0,2006
58,3,705d3,Ninh Thuan,North and South Central Coast,1,0,0,5.541263580322266,1.0626802444458008,0,0,2006
58,3,705d3,Ninh Thuan,North and South Central Coast,1,0,0,4.9965362548828125,2.8762998580932617,0,0,2006
58,3,705d3,Ninh Thuan,North and South Central Coast,1,0,0,4.857483863830566,2.7237257957458496,0,0,2006
58,4,705d4,Ninh Thuan,North and South Central Coast,1,0,0,4.613733291625977,1.6591435670852661,0,0,2006
58,4,705d4,Ninh Thuan,North and South Central Coast,1,0,0,4.382651329040527,1.16252601146698,0,0,2006
58,5,705d5,Ninh Thuan,North and South Central Coast,1,0,0,1.8885836601257324,5.271485328674316,0,0,2006
58,5,705d5,Ninh Thuan,North and South Central Coast,1,0,0,2.509599208831787,5.347881317138672,0,0,2006
58,5,705d5,Ninh Thuan,North and South Central Coast,1,1,1,3.298795461654663,4.333605766296387,0,0,2006
58,5,705d5,Ninh Thuan,North and South Central Coast,1,0,1,3.1077208518981934,4.0670037269592285,0,0,2006
58,5,705d5,Ninh Thuan,North and South Central Coast,1,1,0,3.1148478984832764,4.878772258758545,0,0,2006
58,5,705d5,Ninh Thuan,North and South Central Coast,1,0,0,4.222444534301758,3.167736768722534,0,0,2006
58,7,705d7,Ninh Thuan,North and South Central Coast,0,0,0,3.8251571655273438,3.7421886920928955,0,0,2006
58,7,705d7,Ninh Thuan,North and South Central Coast,1,0,0,2.5185024738311768,5.497485160827637,0,0,2006
58,7,705d7,Ninh Thuan,North and South Central Coast,1,0,0,5.187218189239502,0.9461798667907715,0,0,2006
58,7,705d7,Ninh Thuan,North and South Central Coast,1,0,0,4.101485729217529,3.845839262008667,0,0,2006
58,7,705d7,Ninh Thuan,North and South Central Coast,1,0,0,3.040705680847168,4.8562188148498535,0,0,2006
58,7,705d7,Ninh Thuan,North and South Central Coast,1,0,0,2.6810214519500732,5.285912036895752,0,0,2006
58,7,705d7,Ninh Thuan,North and South Central Coast,1,0,0,4.876570224761963,2.3554399013519287,0,0,2006
70,1,707d1,Binh Phuoc,Southeast,1,0,0,3.908015012741089,3.7891063690185547,0,0,2006
70,1,707d1,Binh Phuoc,Southeast,1,1,0,4.047951698303223,3.6948843002319336,0,0,2006
70,2,707d2,Binh Phuoc,Southeast,1,0,0,4.46992301940918,3.053558349609375,0,0,2006
70,2,707d2,Binh Phuoc,Southeast,0,0,0,4.286066055297852,3.3871569633483887,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,3.6152329444885254,3.9685235023498535,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,4.063025951385498,3.530348300933838,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,5.868194580078125,1.0613222122192383,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,4.551980495452881,3.5783731937408447,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,4.333230018615723,3.7026960849761963,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,4.510200023651123,3.389695405960083,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,5.091416358947754,2.748896837234497,0,0,2006
70,3,707d3,Binh Phuoc,Southeast,1,0,0,4.976802825927734,2.5853588581085205,0,0,2006
70,5,707d5,Binh Phuoc,Southeast,1,0,0,2.7536606788635254,4.7256388664245605,0,0,2006
70,5,707d5,Binh Phuoc,Southeast,1,0,0,4.36398983001709,2.182795524597168,0,0,2006
70,5,707d5,Binh Phuoc,Southeast,1,0,0,3.9013664722442627,3.569427251815796,0,0,2006
70,5,707d5,Binh Phuoc,Southeast,1,0,0,5.359130382537842,2.5295794010162354,0,0,2006
70,5,707d5,Binh Phuoc,Southeast,1,0,0,3.3286266326904297,4.222034454345703,0,0,2006
70,6,707d6,Binh Phuoc,Southeast,0,0,0,3.699819326400757,3.618720293045044,0,0,2006
70,6,707d6,Binh Phuoc,Southeast,1,0,0,3.898937702178955,3.651197671890259,0,0,2006
70,7,707d7,Binh Phuoc,Southeast,1,0,0,4.413767337799072,2.508876323699951,0,0,2006
70,7,707d7,Binh Phuoc,Southeast,1,1,0,4.81141996383667,2.6484949588775635,0,0,2006
70,7,707d7,Binh Phuoc,Southeast,1,0,0,4.894625663757324,2.8359882831573486,0,0,2006
70,7,707d7,Binh Phuoc,Southeast,1,0,0,4.465793132781982,3.1670923233032227,0,0,2006
70,9,707d9,Binh Phuoc,Southeast,1,0,0,3.8471643924713135,3.024963617324829,0,0,2006
70,9,707d9,Binh Phuoc,Southeast,1,0,0,4.136765480041504,3.389413595199585,0,0,2006
70,9,707d9,Binh Phuoc,Southeast,0,0,0,3.9858310222625732,3.7207820415496826,0,0,2006
70,9,707d9,Binh Phuoc,Southeast,1,0,0,4.016743183135986,3.906242609024048,0,0,2006
70,9,707d9,Binh Phuoc,Southeast,1,0,0,3.3105430603027344,4.290859222412109,0,0,2006
70,9,707d9,Binh Phuoc,Southeast,1,0,0,4.5723371505737305,3.2233095169067383,0,0,2006
70,10,707d10,Binh Phuoc,Southeast,1,1,0,4.121148586273193,3.673262357711792,0,0,2006
70,10,707d10,Binh Phuoc,Southeast,1,0,0,3.604410171508789,3.543148994445801,0,0,2006
70,10,707d10,Binh Phuoc,Southeast,1,0,0,3.8940627574920654,3.3657569885253906,0,0,2006
72,1,709d1,Tay Ninh,Southeast,1,1,0,2.720637321472168,5.196170330047607,0,0,2006
72,1,709d1,Tay Ninh,Southeast,1,1,0,2.970414400100708,4.399186134338379,0,0,2006
72,1,709d1,Tay Ninh,Southeast,1,1,0,3.232778787612915,5.047425270080566,0,0,2006
72,3,709d3,Tay Ninh,Southeast,1,0,0,4.744932174682617,3.2590994834899902,0,0,2006
72,3,709d3,Tay Ninh,Southeast,1,0,0,4.132122039794922,3.780301094055176,0,0,2006
72,5,709d5,Tay Ninh,Southeast,1,0,0,3.7732205390930176,4.0265326499938965,0,0,2006
72,5,709d5,Tay Ninh,Southeast,1,0,0,4.437816143035889,3.447136878967285,0,0,2006
72,5,709d5,Tay Ninh,Southeast,1,0,0,4.736549377441406,3.065251111984253,0,0,2006
72,5,709d5,Tay Ninh,Southeast,1,0,0,3.9343714714050293,3.274229049682617,0,0,2006
72,7,709d7,Tay Ninh,Southeast,1,0,0,3.5553481578826904,3.9665112495422363,0,0,2006
72,7,709d7,Tay Ninh,Southeast,1,1,0,5.005890846252441,3.12121844291687,0,0,2006
72,7,709d7,Tay Ninh,Southeast,1,0,0,3.662792205810547,4.4948649406433105,0,0,2006
72,7,709d7,Tay Ninh,Southeast,1,0,1,3.734330654144287,3.7869873046875,0,0,2006
72,7,709d7,Tay Ninh,Southeast,1,0,0,3.2047770023345947,4.218791484832764,0,0,2006
72,9,709d9,Tay Ninh,Southeast,1,0,0,3.4901235103607178,3.835683822631836,0,0,2006
72,9,709d9,Tay Ninh,Southeast,1,0,0,3.3669509887695312,4.813089847564697,0,0,2006
72,9,709d9,Tay Ninh,Southeast,1,0,0,3.543853521347046,4.053542613983154,0,0,2006
72,9,709d9,Tay Ninh,Southeast,1,0,0,3.4940803050994873,3.2993857860565186,0,0,2006
72,9,709d9,Tay Ninh,Southeast,1,0,0,3.162940263748169,4.965054988861084,0,0,2006
72,11,709d11,Tay Ninh,Southeast,1,0,0,2.054123640060425,6.441232681274414,0,0,2006
72,11,709d11,Tay Ninh,Southeast,1,0,0,2.2864556312561035,5.994508743286133,0,0,2006
72,11,709d11,Tay Ninh,Southeast,1,0,0,2.887590169906616,4.886845588684082,0,0,2006
72,11,709d11,Tay Ninh,Southeast,1,0,0,3.130263090133667,5.16203498840332,0,0,2006
72,11,709d11,Tay Ninh,Southeast,1,0,0,1.8931119441986084,6.4532928466796875,0,0,2006
72,13,709d13,Tay Ninh,Southeast,1,0,0,3.3634955883026123,3.7488319873809814,0,0,2006
72,13,709d13,Tay Ninh,Southeast,1,0,0,3.2196755409240723,4.658479690551758,0,0,2006
72,15,709d15,Tay Ninh,Southeast,1,0,0,4.259435176849365,4.295246601104736,0,0,2006
72,15,709d15,Tay Ninh,Southeast,1,0,0,3.607398271560669,4.774891376495361,0,0,2006
72,15,709d15,Tay Ninh,Southeast,1,0,0,3.189652919769287,4.972578048706055,0,0,2006
72,15,709d15,Tay Ninh,Southeast,1,0,0,3.0017144680023193,4.653202533721924,0,0,2006
72,15,709d15,Tay Ninh,Southeast,1,0,0,3.2072079181671143,5.064340114593506,0,0,2006
72,17,709d17,Tay Ninh,Southeast,1,0,0,4.069539546966553,3.736342668533325,0,0,2006
72,17,709d17,Tay Ninh,Southeast,1,0,0,3.40883469581604,5.103547096252441,0,0,2006
72,17,709d17,Tay Ninh,Southeast,1,0,0,3.503453016281128,4.929488658905029,0,0,2006
72,17,709d17,Tay Ninh,Southeast,1,0,0,3.407841920852661,4.929746150970459,0,0,2006
72,17,709d17,Tay Ninh,Southeast,1,0,1,2.5809741020202637,4.69003438949585,0,0,2006
74,1,711d1,Binh Duong,Southeast,1,0,0,4.072439670562744,3.9520950317382812,0,0,2006
74,1,711d1,Binh Duong,Southeast,1,0,0,2.7006897926330566,4.868721961975098,0,0,2006
74,2,711d2,Binh Duong,Southeast,1,0,0,4.148359298706055,3.3911995887756348,0,0,2006
74,2,711d2,Binh Duong,Southeast,1,0,0,4.125843048095703,3.9642527103424072,0,0,2006
74,2,711d2,Binh Duong,Southeast,1,0,0,4.074481964111328,3.635723352432251,0,0,2006
74,2,711d2,Binh Duong,Southeast,1,0,0,4.556610107421875,2.7074201107025146,0,0,2006
74,2,711d2,Binh Duong,Southeast,1,0,0,3.8055508136749268,3.751922130584717,0,0,2006
74,3,711d3,Binh Duong,Southeast,1,0,0,4.329812049865723,3.4878134727478027,0,0,2006
74,3,711d3,Binh Duong,Southeast,1,0,0,2.810667037963867,4.61290168762207,0,0,2006
74,3,711d3,Binh Duong,Southeast,1,0,0,3.443394422531128,4.0730390548706055,0,0,2006
74,3,711d3,Binh Duong,Southeast,1,0,0,3.635742425918579,4.190301418304443,0,0,2006
74,3,711d3,Binh Duong,Southeast,1,0,0,4.484808921813965,3.3214805126190186,0,0,2006
74,4,711d4,Binh Duong,Southeast,1,0,0,4.15119743347168,3.9501771926879883,0,0,2006
74,4,711d4,Binh Duong,Southeast,1,0,0,4.11529016494751,3.474551200866699,0,0,2006
74,5,711d5,Binh Duong,Southeast,1,0,0,3.0685179233551025,4.220409870147705,0,0,2006
74,5,711d5,Binh Duong,Southeast,1,0,0,3.5621819496154785,3.635253429412842,0,0,2006
74,5,711d5,Binh Duong,Southeast,1,0,0,3.364187479019165,3.7651100158691406,0,0,2006
74,5,711d5,Binh Duong,Southeast,1,0,0,2.0864171981811523,4.959359645843506,0,0,2006
74,5,711d5,Binh Duong,Southeast,1,0,0,2.3757426738739014,4.770241737365723,0,0,2006
74,7,711d7,Binh Duong,Southeast,1,0,0,1.688249111175537,6.225271701812744,0,0,2006
74,7,711d7,Binh Duong,Southeast,1,0,0,1.8764070272445679,5.826148986816406,0,0,2006
74,7,711d7,Binh Duong,Southeast,1,0,0,2.434490203857422,5.3470659255981445,0,0,2006
74,8,711d8,Binh Duong,Southeast,1,0,0,2.4481563568115234,5.348312854766846,0,0,2006
74,8,711d8,Binh Duong,Southeast,1,0,0,2.5233256816864014,5.563392162322998,0,0,2006
74,8,711d8,Binh Duong,Southeast,1,0,0,2.337952136993408,5.128847122192383,0,0,2006
74,8,711d8,Binh Duong,Southeast,1,0,0,2.327277660369873,5.861966609954834,0,0,2006
75,1,713d1,Dong Nai,Southeast,1,0,0,1.8066481351852417,5.485689163208008,0,0,2006
75,3,713d3,Dong Nai,Southeast,1,0,0,3.0955777168273926,4.068368911743164,0,0,2006
75,3,713d3,Dong Nai,Southeast,1,0,0,1.8405497074127197,6.109952926635742,0,0,2006
75,3,713d3,Dong Nai,Southeast,1,0,0,3.382354259490967,4.421896934509277,0,0,2006
75,3,713d3,Dong Nai,Southeast,0,0,0,3.25809645652771,4.1937255859375,0,0,2006
75,5,713d5,Dong Nai,Southeast,1,0,0,4.2524871826171875,3.8354604244232178,0,0,2006
75,5,713d5,Dong Nai,Southeast,1,0,0,4.41182804107666,3.5804405212402344,0,0,2006
75,5,713d5,Dong Nai,Southeast,1,0,0,2.748552083969116,4.361327171325684,0,0,2006
75,5,713d5,Dong Nai,Southeast,1,0,0,3.7857792377471924,3.6643002033233643,0,0,2006
75,5,713d5,Dong Nai,Southeast,1,0,0,3.3307747840881348,4.532876491546631,0,0,2006
75,7,713d7,Dong Nai,Southeast,1,1,0,2.6644465923309326,5.002243518829346,0,0,2006
75,7,713d7,Dong Nai,Southeast,1,0,0,3.3061537742614746,4.505009651184082,0,0,2006
75,7,713d7,Dong Nai,Southeast,1,0,0,2.4123358726501465,4.908852577209473,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,4.499809741973877,3.799227476119995,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,2.1894164085388184,4.739121437072754,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,2.925309658050537,5.28915548324585,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,3.5779478549957275,4.623437881469727,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,2.435366153717041,5.099396228790283,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,2.995732307434082,5.164214134216309,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,2.694627285003662,4.707824230194092,0,0,2006
75,9,713d9,Dong Nai,Southeast,1,0,0,3.761200189590454,3.8159217834472656,0,0,2006
75,11,713d11,Dong Nai,Southeast,1,0,0,3.230804443359375,4.357519149780273,0,0,2006
75,11,713d11,Dong Nai,Southeast,1,0,0,3.6888794898986816,3.6888794898986816,0,0,2006
75,11,713d11,Dong Nai,Southeast,1,0,0,2.7663190364837646,5.189105987548828,0,0,2006
75,11,713d11,Dong Nai,Southeast,1,0,0,3.621670722961426,3.6001651287078857,0,0,2006
75,11,713d11,Dong Nai,Southeast,1,1,0,2.360854148864746,5.057326793670654,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,0,0,3.610917806625366,4.493181228637695,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,0,0,3.5380566120147705,4.4943037033081055,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,0,0,2.9576148986816406,4.300796985626221,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,0,0,3.85439395904541,4.212441444396973,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,0,0,3.9114229679107666,4.2201080322265625,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,1,0,3.653252124786377,4.044776916503906,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,0,0,4.418840408325195,3.2183938026428223,0,0,2006
75,13,713d13,Dong Nai,Southeast,1,0,0,3.6125383377075195,4.136784076690674,0,0,2006
75,15,713d15,Dong Nai,Southeast,0,0,0,3.7541990280151367,4.012641429901123,0,0,2006
75,15,713d15,Dong Nai,Southeast,1,0,0,2.181546688079834,5.856642246246338,0,0,2006
75,15,713d15,Dong Nai,Southeast,0,0,0,3.4855384826660156,4.585054874420166,0,0,2006
75,15,713d15,Dong Nai,Southeast,0,0,0,3.8077728748321533,4.150804042816162,0,0,2006
75,15,713d15,Dong Nai,Southeast,1,0,0,3.450939416885376,4.033990859985352,0,0,2006
75,17,713d17,Dong Nai,Southeast,1,0,0,3.567841053009033,3.881074905395508,0,0,2006
75,17,713d17,Dong Nai,Southeast,1,0,0,5.003946304321289,2.364393472671509,0,0,2006
75,17,713d17,Dong Nai,Southeast,1,0,1,3.044522523880005,4.61134147644043,0,0,2006
60,1,715d1,Binh Thuan,North and South Central Coast,1,0,0,3.9259259700775146,3.1765735149383545,0,0,2006
60,3,715d3,Binh Thuan,North and South Central Coast,1,0,1,2.311544895172119,5.460786819458008,0,0,2006
60,3,715d3,Binh Thuan,North and South Central Coast,0,0,0,2.4561641216278076,4.724667072296143,0,0,2006
60,5,715d5,Binh Thuan,North and South Central Coast,1,0,1,5.268939971923828,2.103806257247925,0,0,2006
60,5,715d5,Binh Thuan,North and South Central Coast,1,1,0,4.258586883544922,3.683419942855835,0,0,2006
60,5,715d5,Binh Thuan,North and South Central Coast,1,0,0,3.130263090133667,4.802099227905273,0,0,2006
60,7,715d7,Binh Thuan,North and South Central Coast,0,0,0,3.542928457260132,4.225182056427002,0,0,2006
60,7,715d7,Binh Thuan,North and South Central Coast,1,0,0,3.8168327808380127,4.233551502227783,0,0,2006
60,7,715d7,Binh Thuan,North and South Central Coast,1,0,0,4.17899227142334,3.4011974334716797,0,0,2006
60,7,715d7,Binh Thuan,North and South Central Coast,1,0,0,4.025351524353027,4.237980842590332,0,0,2006
60,9,715d9,Binh Thuan,North and South Central Coast,1,0,0,4.186239719390869,3.6576087474823,0,0,2006
60,9,715d9,Binh Thuan,North and South Central Coast,1,0,0,4.726901054382324,2.5969295501708984,0,0,2006
60,9,715d9,Binh Thuan,North and South Central Coast,1,0,0,4.118142604827881,2.857271432876587,0,0,2006
60,11,715d11,Binh Thuan,North and South Central Coast,1,0,0,5.3938093185424805,1.5069212913513184,0,0,2006
60,11,715d11,Binh Thuan,North and South Central Coast,1,0,0,4.481645584106445,2.6092641353607178,0,0,2006
60,11,715d11,Binh Thuan,North and South Central Coast,1,0,0,3.0411834716796875,4.196594715118408,0,0,2006
60,13,715d13,Binh Thuan,North and South Central Coast,1,0,0,4.057542324066162,3.031700849533081,0,0,2006
60,13,715d13,Binh Thuan,North and South Central Coast,1,0,0,4.010962963104248,3.883727788925171,0,0,2006
60,13,715d13,Binh Thuan,North and South Central Coast,1,0,0,4.691348075866699,2.1566574573516846,0,0,2006
60,15,715d15,Binh Thuan,North and South Central Coast,1,0,0,3.0066721439361572,4.561190605163574,0,0,2006
60,15,715d15,Binh Thuan,North and South Central Coast,1,0,0,3.7807745933532715,3.6044561862945557,0,0,2006
60,15,715d15,Binh Thuan,North and South Central Coast,1,0,0,3.934762477874756,3.4719481468200684,0,0,2006
77,3,717d3,Ba Ria - Vung Tau,Southeast,1,0,0,2.7173402309417725,5.054991245269775,0,0,2006
77,5,717d5,Ba Ria - Vung Tau,Southeast,1,0,0,3.409165620803833,4.0627665519714355,0,1,2006
77,5,717d5,Ba Ria - Vung Tau,Southeast,1,0,0,2.810004949569702,4.728489875793457,0,1,2006
77,5,717d5,Ba Ria - Vung Tau,Southeast,1,0,0,3.0987401008605957,4.711612701416016,0,1,2006
77,7,717d7,Ba Ria - Vung Tau,Southeast,1,0,0,4.486161231994629,2.5004050731658936,0,1,2006
77,7,717d7,Ba Ria - Vung Tau,Southeast,1,0,0,3.9246826171875,3.2986130714416504,0,1,2006
77,9,717d9,Ba Ria - Vung Tau,Southeast,1,0,0,3.981549024581909,3.5078630447387695,0,1,2006
77,9,717d9,Ba Ria - Vung Tau,Southeast,1,0,0,3.1183922290802,4.5832600593566895,0,1,2006
77,11,717d11,Ba Ria - Vung Tau,Southeast,1,0,1,3.8469510078430176,4.181178092956543,0,1,2006
77,11,717d11,Ba Ria - Vung Tau,Southeast,1,0,1,1.1969481706619263,6.855030059814453,0,1,2006
80,1,801d1,Long An,Mekong River Delta,1,0,0,2.141242027282715,4.958785057067871,0,0,2006
80,1,801d1,Long An,Mekong River Delta,1,0,1,2.3731367588043213,5.352193355560303,0,0,2006
80,3,801d3,Long An,Mekong River Delta,0,0,0,3.687628746032715,2.830042600631714,0,0,2006
80,5,801d5,Long An,Mekong River Delta,1,0,0,4.080904483795166,2.769221544265747,0,0,2006
80,5,801d5,Long An,Mekong River Delta,1,0,1,3.947911262512207,3.0952486991882324,0,0,2006
80,7,801d7,Long An,Mekong River Delta,0,0,0,3.813969135284424,3.1492209434509277,0,0,2006
80,7,801d7,Long An,Mekong River Delta,0,0,0,3.751619577407837,3.782074213027954,0,0,2006
80,9,801d9,Long An,Mekong River Delta,0,0,1,3.725693464279175,3.8207528591156006,0,0,2006
80,9,801d9,Long An,Mekong River Delta,0,0,1,3.8836236000061035,3.4617414474487305,0,0,2006
80,11,801d11,Long An,Mekong River Delta,1,0,0,3.6248741149902344,3.175295829772949,0,0,2006
80,11,801d11,Long An,Mekong River Delta,0,0,0,3.769998550415039,3.00764799118042,0,0,2006
80,13,801d13,Long An,Mekong River Delta,0,0,0,3.901972770690918,3.2947139739990234,0,0,2006
80,13,801d13,Long An,Mekong River Delta,0,0,0,3.585461378097534,4.000327110290527,0,0,2006
80,15,801d15,Long An,Mekong River Delta,1,0,0,2.775085687637329,4.604546546936035,0,0,2006
80,15,801d15,Long An,Mekong River Delta,1,0,0,2.8909270763397217,4.588372707366943,0,0,2006
80,15,801d15,Long An,Mekong River Delta,1,0,0,3.316728115081787,4.314218521118164,0,0,2006
80,15,801d15,Long An,Mekong River Delta,1,0,0,2.8633430004119873,4.783010482788086,0,0,2006
80,15,801d15,Long An,Mekong River Delta,1,0,0,3.0896778106689453,4.940406322479248,0,0,2006
80,15,801d15,Long An,Mekong River Delta,1,0,0,3.1376657485961914,4.703040599822998,0,0,2006
80,17,801d17,Long An,Mekong River Delta,1,0,1,4.063025951385498,3.663627862930298,0,0,2006
80,17,801d17,Long An,Mekong River Delta,1,0,0,2.555675745010376,5.1500372886657715,0,0,2006
80,17,801d17,Long An,Mekong River Delta,0,0,0,3.083743095397949,4.035083293914795,0,0,2006
80,17,801d17,Long An,Mekong River Delta,1,0,0,2.8106069564819336,4.706913948059082,0,0,2006
80,19,801d19,Long An,Mekong River Delta,1,0,1,2.524848222732544,4.949923992156982,0,0,2006
80,19,801d19,Long An,Mekong River Delta,0,0,0,3.555633783340454,3.3185648918151855,0,0,2006
80,19,801d19,Long An,Mekong River Delta,1,0,1,2.540814161300659,5.4534807205200195,0,0,2006
80,21,801d21,Long An,Mekong River Delta,1,0,0,2.4948570728302,4.845978736877441,0,0,2006
80,21,801d21,Long An,Mekong River Delta,1,0,0,2.117459774017334,5.272104263305664,0,0,2006
80,21,801d21,Long An,Mekong River Delta,1,1,0,2.8558952808380127,4.994208335876465,0,0,2006
80,21,801d21,Long An,Mekong River Delta,1,0,0,2.4006187915802,4.756337642669678,0,0,2006
80,23,801d23,Long An,Mekong River Delta,1,0,0,2.1713368892669678,5.012533664703369,0,0,2006
80,23,801d23,Long An,Mekong River Delta,1,0,0,2.6397714614868164,4.76450777053833,0,0,2006
80,25,801d25,Long An,Mekong River Delta,0,0,0,2.693951368331909,4.6875505447387695,0,0,2006
80,25,801d25,Long An,Mekong River Delta,1,0,0,2.525728702545166,5.239416122436523,0,0,2006
80,25,801d25,Long An,Mekong River Delta,0,0,0,2.7555696964263916,4.752120494842529,0,0,2006
80,25,801d25,Long An,Mekong River Delta,1,0,0,2.3655598163604736,5.254654884338379,0,0,2006
80,25,801d25,Long An,Mekong River Delta,0,0,0,2.5974910259246826,4.907451152801514,0,0,2006
80,27,801d27,Long An,Mekong River Delta,1,0,0,2.319737195968628,5.138449192047119,0,0,2006
80,27,801d27,Long An,Mekong River Delta,1,0,0,2.295560598373413,5.490575790405273,0,0,2006
80,27,801d27,Long An,Mekong River Delta,0,0,0,2.623218297958374,4.995032787322998,0,0,2006
80,27,801d27,Long An,Mekong River Delta,1,0,0,2.482403516769409,5.102369785308838,0,0,2006
80,27,801d27,Long An,Mekong River Delta,1,0,0,2.9590682983398438,4.802250862121582,0,0,2006
87,1,803d1,Dong Thap,Mekong River Delta,1,0,1,2.789322853088379,4.880172252655029,0,0,2006
87,3,803d3,Dong Thap,Mekong River Delta,1,0,0,3.044522523880005,4.994635105133057,0,0,2006
87,5,803d5,Dong Thap,Mekong River Delta,1,0,0,3.83449387550354,3.970165491104126,0,0,2006
87,5,803d5,Dong Thap,Mekong River Delta,1,0,0,3.4499876499176025,4.153411865234375,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,0,3.5380566120147705,4.837111949920654,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,0,2.2512917518615723,5.74232816696167,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,0,3.2980566024780273,4.418849468231201,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,0,3.003204345703125,5.4386186599731445,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,1,3.186765670776367,5.048064708709717,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,1,3.8712010383605957,3.8909695148468018,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,0,2.9750192165374756,5.363525390625,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,0,2.7738380432128906,5.102041244506836,0,0,2006
87,7,803d7,Dong Thap,Mekong River Delta,1,0,0,2.729159116744995,5.215332984924316,0,0,2006
87,9,803d9,Dong Thap,Mekong River Delta,0,0,0,4.153085231781006,3.58103609085083,0,0,2006
87,9,803d9,Dong Thap,Mekong River Delta,1,0,0,3.9251365661621094,3.600503444671631,0,0,2006
87,9,803d9,Dong Thap,Mekong River Delta,1,0,1,2.729159116744995,4.854597091674805,0,0,2006
87,11,803d11,Dong Thap,Mekong River Delta,0,0,0,3.6173834800720215,3.707765579223633,0,0,2006
87,11,803d11,Dong Thap,Mekong River Delta,1,0,0,3.0969340801239014,5.068713665008545,0,0,2006
87,11,803d11,Dong Thap,Mekong River Delta,1,0,0,2.924236297607422,5.1447930335998535,0,0,2006
87,11,803d11,Dong Thap,Mekong River Delta,1,0,0,3.626471996307373,4.612329006195068,0,0,2006
87,11,803d11,Dong Thap,Mekong River Delta,1,0,0,3.6813511848449707,4.7253570556640625,0,0,2006
87,13,803d13,Dong Thap,Mekong River Delta,1,0,0,3.8044378757476807,4.153789520263672,0,0,2006
87,13,803d13,Dong Thap,Mekong River Delta,1,0,0,2.9293253421783447,4.3206000328063965,0,0,2006
87,13,803d13,Dong Thap,Mekong River Delta,0,0,0,4.0625786781311035,3.493326425552368,0,0,2006
87,13,803d13,Dong Thap,Mekong River Delta,0,0,0,3.6016862392425537,4.11699914932251,0,0,2006
